,Unnamed: 0,paths,c,r,e,n,text,error
2302,2302,DATASET/A1/c3/r3/images/e6/c3r3e6n4.tif,3,3,6,4,Mesa de luz apagada.,7
2303,2303,DATASET/A1/c3/r3/images/e6/c3r3e6n5.tif,3,3,6,5,Mesa de luz apagada.,7
2304,2304,DATASET/A1/c3/r3/images/e6/c3r3e6n6.tif,3,3,6,6,Lámpara derecha apagada.,7
2305,2305,DATASET/A1/c3/r3/images/e6/c3r3e6n7.tif,3,3,6,7,Lámpara derecha apagada.,7
2306,2306,DATASET/A1/c3/r3/images/e6/c3r3e6n8.tif,3,3,6,8,Lámpara derecha apagada.,7
2307,2307,DATASET/A1/c3/r3/images/e6/c3r3e6n9.tif,3,3,6,9,Lámpara derecha apagada.,7
2308,2308,DATASET/A1/c3/r3/images/e6/c3r3e6n10.tif,3,3,6,10,Lámpara derecha apagada.,7
2309,2309,DATASET/A1/c3/r3/images/e6/c3r3e6n11.tif,3,3,6,11,Lámpara izquierda apagada.,7
2310,2310,DATASET/A1/c3/r3/images/e6/c3r3e6n12.tif,3,3,6,12,Lámpara izquierda apagada.,7
2311,2311,DATASET/A1/c3/r3/images/e6/c3r3e6n13.tif,3,3,6,13,Lámpara izquierda apagada.,7
2312,2312,DATASET/A1/c3/r3/images/e6/c3r3e6n14.tif,3,3,6,14,Lámpara izquierda apagada.,7
2313,2313,DATASET/A1/c3/r3/images/e6/c3r3e6n15.tif,3,3,6,15,Lámpara izquierda apagada.,7
2314,2314,DATASET/A1/c3/r3/images/e6/c3r3e6n16.tif,3,3,6,16,Lámpara derecha apagada.,7
2315,2315,DATASET/A1/c3/r3/images/e6/c3r3e6n17.tif,3,3,6,17,Lámpara derecha apagada.,7
2316,2316,DATASET/A1/c3/r3/images/e6/c3r3e6n18.tif,3,3,6,18,Lámpara derecha apagada.,7
2317,2317,DATASET/A1/c3/r3/images/e6/c3r3e6n19.tif,3,3,6,19,Lámpara derecha apagada.,7
2318,2318,DATASET/A1/c3/r3/images/e6/c3r3e6n20.tif,3,3,6,20,Lámpara derecha apagada.,7
2319,2319,DATASET/A1/c3/r3/images/e6/c3r3e6n21.tif,3,3,6,21,Lámpara izquierda apagada.,7
2320,2320,DATASET/A1/c3/r3/images/e6/c3r3e6n22.tif,3,3,6,22,Lámpara izquierda apagada.,7
2321,2321,DATASET/A1/c3/r3/images/e6/c3r3e6n23.tif,3,3,6,23,Lámpara izquierda apagada.,7
2322,2322,DATASET/A1/c3/r3/images/e6/c3r3e6n24.tif,3,3,6,24,Lámpara izquierda apagada.,7
2323,2323,DATASET/A1/c3/r3/images/e6/c3r3e6n25.tif,3,3,6,25,Lámpara izquierda apagada.,7
2324,2324,DATASET/A1/c3/r3/images/e6/c3r3e6n26.tif,3,3,6,26,Objetos extraños en la mesa de luz debajo de la tela.,7
2325,2325,DATASET/A1/c3/r3/images/e6/c3r3e6n27.tif,3,3,6,27,Objetos extraños en la mesa de luz debajo de la tela.,7
2326,2326,DATASET/A1/c3/r3/images/e6/c3r3e6n28.tif,3,3,6,28,Objetos extraños en la mesa de luz debajo de la tela.,7
2327,2327,DATASET/A1/c3/r3/images/e6/c3r3e6n29.tif,3,3,6,29,Objetos extraños en la mesa de luz debajo de la tela.,7
2328,2328,DATASET/A1/c3/r3/images/e6/c3r3e6n30.tif,3,3,6,30,Objetos extraños en la mesa de luz debajo de la tela.,7
2329,2329,DATASET/A1/c3/r3/images/e6/c3r3e6n31.tif,3,3,6,31,Objetos extraños en la mesa de luz debajo de la tela.,7
2330,2330,DATASET/A1/c3/r3/images/e6/c3r3e6n32.tif,3,3,6,32,Objetos extraños en la mesa de luz debajo de la tela.,7
2331,2331,DATASET/A1/c3/r3/images/e6/c3r3e6n33.tif,3,3,6,33,Objetos extraños en la mesa de luz debajo de la tela.,7
2332,2332,DATASET/A1/c3/r3/images/e6/c3r3e6n34.tif,3,3,6,34,Objetos extraños en la mesa de luz debajo de la tela.,7
2333,2333,DATASET/A1/c3/r3/images/e6/c3r3e6n35.tif,3,3,6,35,Objetos extraños en la mesa de luz debajo de la tela.,7
2334,2334,DATASET/A1/c3/r3/images/e6/c3r3e6n36.tif,3,3,6,36,Objetos extraños en la mesa de luz debajo de la tela.,7
2335,2335,DATASET/A1/c3/r3/images/e6/c3r3e6n37.tif,3,3,6,37,Objetos extraños en la mesa de luz debajo de la tela.,7
2336,2336,DATASET/A1/c3/r3/images/e6/c3r3e6n38.tif,3,3,6,38,Objetos extraños en la mesa de luz debajo de la tela.,7
2337,2337,DATASET/A1/c3/r3/images/e6/c3r3e6n39.tif,3,3,6,39,Objetos extraños en la mesa de luz debajo de la tela.,7
2338,2338,DATASET/A1/c3/r3/images/e6/c3r3e6n40.tif,3,3,6,40,Objetos extraños en la mesa de luz debajo de la tela.,7
2339,2339,DATASET/A1/c3/r3/images/e6/c3r3e6n41.tif,3,3,6,41,Objetos extraños en la mesa de luz debajo de la tela.,7
2340,2340,DATASET/A1/c3/r3/images/e6/c3r3e6n42.tif,3,3,6,42,Objetos extraños en la mesa de luz debajo de la tela.,7
2341,2341,DATASET/A1/c3/r3/images/e6/c3r3e6n43.tif,3,3,6,43,Objetos extraños en la mesa de luz debajo de la tela.,7
2342,2342,DATASET/A1/c3/r3/images/e6/c3r3e6n44.tif,3,3,6,44,Objetos extraños en la mesa de luz debajo de la tela.,7
2343,2343,DATASET/A1/c3/r3/images/e6/c3r3e6n45.tif,3,3,6,45,Objetos extraños en la mesa de luz debajo de la tela.,7
2344,2344,DATASET/A1/c3/r3/images/e6/c3r3e6n46.tif,3,3,6,46,Objetos extraños en la mesa de luz debajo de la tela.,7
2345,2345,DATASET/A1/c3/r3/images/e6/c3r3e6n47.tif,3,3,6,47,Objetos extraños en la mesa de luz debajo de la tela.,7
2346,2346,DATASET/A1/c3/r3/images/e6/c3r3e6n48.tif,3,3,6,48,Objetos extraños en la mesa de luz debajo de la tela.,7
2347,2347,DATASET/A1/c3/r3/images/e6/c3r3e6n49.tif,3,3,6,49,Objetos extraños en la mesa de luz debajo de la tela.,7
2348,2348,DATASET/A1/c3/r3/images/e6/c3r3e6n50.tif,3,3,6,50,Objetos extraños en la mesa de luz debajo de la tela.,7
2349,2349,DATASET/A1/c3/r3/images/e7/c3r3e7n1.tif,3,3,7,1,La distancia de la cámara se redujo de 13 cm a 8 cm.,7
2350,2350,DATASET/A1/c3/r3/images/e7/c3r3e7n2.tif,3,3,7,2,La distancia de la cámara se redujo de 13 cm a 8 cm.,7
2351,2351,DATASET/A1/c3/r3/images/e7/c3r3e7n3.tif,3,3,7,3,La distancia de la cámara se redujo de 13 cm a 8 cm.,7
2352,2352,DATASET/A1/c3/r3/images/e7/c3r3e7n4.tif,3,3,7,4,La distancia de la cámara se redujo de 13 cm a 8 cm.,7
2353,2353,DATASET/A1/c3/r3/images/e7/c3r3e7n5.tif,3,3,7,5,La distancia de la cámara se redujo de 13 cm a 8 cm.,7
2354,2354,DATASET/A1/c3/r3/images/e7/c3r3e7n6.tif,3,3,7,6,La distancia de la cámara aumentó de 13 cm a 17 cm.,7
2355,2355,DATASET/A1/c3/r3/images/e7/c3r3e7n7.tif,3,3,7,7,La distancia de la cámara aumentó de 13 cm a 17 cm.,7
2356,2356,DATASET/A1/c3/r3/images/e7/c3r3e7n8.tif,3,3,7,8,La distancia de la cámara aumentó de 13 cm a 17 cm.,7
2357,2357,DATASET/A1/c3/r3/images/e7/c3r3e7n9.tif,3,3,7,9,La distancia de la cámara aumentó de 13 cm a 17 cm.,7
2358,2358,DATASET/A1/c3/r3/images/e7/c3r3e7n10.tif,3,3,7,10,La distancia de la cámara aumentó de 13 cm a 17 cm.,7
2359,2359,DATASET/A1/c3/r3/images/e7/c3r3e7n11.tif,3,3,7,11,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado -7 grados.",7
2360,2360,DATASET/A1/c3/r3/images/e7/c3r3e7n12.tif,3,3,7,12,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado -7 grados.",7
2361,2361,DATASET/A1/c3/r3/images/e7/c3r3e7n13.tif,3,3,7,13,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado -7 grados.",7
2362,2362,DATASET/A1/c3/r3/images/e7/c3r3e7n14.tif,3,3,7,14,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado -7 grados.",7
2363,2363,DATASET/A1/c3/r3/images/e7/c3r3e7n15.tif,3,3,7,15,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado -7 grados.",7
2364,2364,DATASET/A1/c3/r3/images/e7/c3r3e7n16.tif,3,3,7,16,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

-17 grados inclinados.",7
2365,2365,DATASET/A1/c3/r3/images/e7/c3r3e7n17.tif,3,3,7,17,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

-17 grados inclinados.",7
2366,2366,DATASET/A1/c3/r3/images/e7/c3r3e7n18.tif,3,3,7,18,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

-17 grados inclinados.",7
2367,2367,DATASET/A1/c3/r3/images/e7/c3r3e7n19.tif,3,3,7,19,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

-17 grados inclinados.",7
2368,2368,DATASET/A1/c3/r3/images/e7/c3r3e7n20.tif,3,3,7,20,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

-17 grados inclinados.",7
2369,2369,DATASET/A1/c3/r3/images/e7/c3r3e7n21.tif,3,3,7,21,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 17 grados.",7
2370,2370,DATASET/A1/c3/r3/images/e7/c3r3e7n22.tif,3,3,7,22,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 17 grados.",7
2371,2371,DATASET/A1/c3/r3/images/e7/c3r3e7n23.tif,3,3,7,23,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 17 grados.",7
2372,2372,DATASET/A1/c3/r3/images/e7/c3r3e7n24.tif,3,3,7,24,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 17 grados.",7
2373,2373,DATASET/A1/c3/r3/images/e7/c3r3e7n25.tif,3,3,7,25,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 17 grados.",7
2374,2374,DATASET/A1/c3/r3/images/e7/c3r3e7n26.tif,3,3,7,26,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 7 grados.",7
2375,2375,DATASET/A1/c3/r3/images/e7/c3r3e7n27.tif,3,3,7,27,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 7 grados.",7
2376,2376,DATASET/A1/c3/r3/images/e7/c3r3e7n28.tif,3,3,7,28,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 7 grados.",7
2377,2377,DATASET/A1/c3/r3/images/e7/c3r3e7n29.tif,3,3,7,29,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 7 grados.",7
2378,2378,DATASET/A1/c3/r3/images/e7/c3r3e7n30.tif,3,3,7,30,"Distancia de la cámara reducida de 13 cm a 12 cm y cámara alrededor

Inclinado 7 grados.",7
2379,2379,DATASET/A1/c3/r3/images/e7/c3r3e7n31.tif,3,3,7,31,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 7 grados.",7
2380,2380,DATASET/A1/c3/r3/images/e7/c3r3e7n32.tif,3,3,7,32,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 7 grados.",7
2381,2381,DATASET/A1/c3/r3/images/e7/c3r3e7n33.tif,3,3,7,33,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 7 grados.",7
2382,2382,DATASET/A1/c3/r3/images/e7/c3r3e7n34.tif,3,3,7,34,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 7 grados.",7
2383,2383,DATASET/A1/c3/r3/images/e7/c3r3e7n35.tif,3,3,7,35,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 7 grados.",7
2384,2384,DATASET/A1/c3/r3/images/e7/c3r3e7n36.tif,3,3,7,36,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 10 grados.",7
2385,2385,DATASET/A1/c3/r3/images/e7/c3r3e7n37.tif,3,3,7,37,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 10 grados.",7
2386,2386,DATASET/A1/c3/r3/images/e7/c3r3e7n38.tif,3,3,7,38,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 10 grados.",7
2387,2387,DATASET/A1/c3/r3/images/e7/c3r3e7n39.tif,3,3,7,39,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 10 grados.",7
2388,2388,DATASET/A1/c3/r3/images/e7/c3r3e7n40.tif,3,3,7,40,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 10 grados.",7
2389,2389,DATASET/A1/c3/r3/images/e7/c3r3e7n41.tif,3,3,7,41,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 23 grados.",7
2390,2390,DATASET/A1/c3/r3/images/e7/c3r3e7n42.tif,3,3,7,42,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 23 grados.",7
2391,2391,DATASET/A1/c3/r3/images/e7/c3r3e7n43.tif,3,3,7,43,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 23 grados.",7
2392,2392,DATASET/A1/c3/r3/images/e7/c3r3e7n44.tif,3,3,7,44,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 23 grados.",7
2393,2393,DATASET/A1/c3/r3/images/e7/c3r3e7n45.tif,3,3,7,45,"La distancia de la cámara aumentó de 13 cm a 18 cm y la cámara cambió

Inclinado 23 grados.",7
2394,2394,DATASET/A1/c3/r3/images/e7/c3r3e7n46.tif,3,3,7,46,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 23 grados.",7
2395,2395,DATASET/A1/c3/r3/images/e7/c3r3e7n47.tif,3,3,7,47,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 23 grados.",7
2396,2396,DATASET/A1/c3/r3/images/e7/c3r3e7n48.tif,3,3,7,48,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 23 grados.",7
2397,2397,DATASET/A1/c3/r3/images/e7/c3r3e7n49.tif,3,3,7,49,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 23 grados.",7
2398,2398,DATASET/A1/c3/r3/images/e7/c3r3e7n50.tif,3,3,7,50,"Distancia de la cámara reducida de 13 cm a 9 cm y cámara alrededor

Inclinado 23 grados.",7
2399,2399,DATASET/A1/c4/r1/images/e0/c4r1e0n1.tif,4,1,0,1,No error,1
2400,2400,DATASET/A1/c4/r1/images/e0/c4r1e0n2.tif,4,1,0,2,No error,1
2401,2401,DATASET/A1/c4/r1/images/e0/c4r1e0n3.tif,4,1,0,3,No error,1
2402,2402,DATASET/A1/c4/r1/images/e0/c4r1e0n4.tif,4,1,0,4,No error,1
2403,2403,DATASET/A1/c4/r1/images/e0/c4r1e0n5.tif,4,1,0,5,No error,1
2404,2404,DATASET/A1/c4/r1/images/e0/c4r1e0n6.tif,4,1,0,6,No error,1
2405,2405,DATASET/A1/c4/r1/images/e0/c4r1e0n7.tif,4,1,0,7,No error,1
2406,2406,DATASET/A1/c4/r1/images/e0/c4r1e0n8.tif,4,1,0,8,No error,1
2407,2407,DATASET/A1/c4/r1/images/e0/c4r1e0n9.tif,4,1,0,9,No error,1
2408,2408,DATASET/A1/c4/r1/images/e0/c4r1e0n10.tif,4,1,0,10,No error,1
2409,2409,DATASET/A1/c4/r1/images/e0/c4r1e0n11.tif,4,1,0,11,No error,1
2410,2410,DATASET/A1/c4/r1/images/e0/c4r1e0n12.tif,4,1,0,12,No error,1
2411,2411,DATASET/A1/c4/r1/images/e0/c4r1e0n13.tif,4,1,0,13,No error,1
2412,2412,DATASET/A1/c4/r1/images/e0/c4r1e0n14.tif,4,1,0,14,No error,1
2413,2413,DATASET/A1/c4/r1/images/e0/c4r1e0n15.tif,4,1,0,15,No error,1
2414,2414,DATASET/A1/c4/r1/images/e0/c4r1e0n16.tif,4,1,0,16,No error,1
2415,2415,DATASET/A1/c4/r1/images/e0/c4r1e0n17.tif,4,1,0,17,No error,1
2416,2416,DATASET/A1/c4/r1/images/e0/c4r1e0n18.tif,4,1,0,18,No error,1
2417,2417,DATASET/A1/c4/r1/images/e0/c4r1e0n19.tif,4,1,0,19,No error,1
2418,2418,DATASET/A1/c4/r1/images/e0/c4r1e0n20.tif,4,1,0,20,No error,1
2419,2419,DATASET/A1/c4/r1/images/e0/c4r1e0n21.tif,4,1,0,21,No error,1
2420,2420,DATASET/A1/c4/r1/images/e0/c4r1e0n22.tif,4,1,0,22,No error,1
2421,2421,DATASET/A1/c4/r1/images/e0/c4r1e0n23.tif,4,1,0,23,No error,1
2422,2422,DATASET/A1/c4/r1/images/e0/c4r1e0n24.tif,4,1,0,24,No error,1
2423,2423,DATASET/A1/c4/r1/images/e0/c4r1e0n25.tif,4,1,0,25,No error,1
2424,2424,DATASET/A1/c4/r1/images/e0/c4r1e0n26.tif,4,1,0,26,No error,1
2425,2425,DATASET/A1/c4/r1/images/e0/c4r1e0n27.tif,4,1,0,27,No error,1
2426,2426,DATASET/A1/c4/r1/images/e0/c4r1e0n28.tif,4,1,0,28,No error,1
2427,2427,DATASET/A1/c4/r1/images/e0/c4r1e0n29.tif,4,1,0,29,No error,1
2428,2428,DATASET/A1/c4/r1/images/e0/c4r1e0n30.tif,4,1,0,30,No error,1
2429,2429,DATASET/A1/c4/r1/images/e0/c4r1e0n31.tif,4,1,0,31,No error,1
2430,2430,DATASET/A1/c4/r1/images/e0/c4r1e0n32.tif,4,1,0,32,No error,1
2431,2431,DATASET/A1/c4/r1/images/e0/c4r1e0n33.tif,4,1,0,33,No error,1
2432,2432,DATASET/A1/c4/r1/images/e0/c4r1e0n34.tif,4,1,0,34,No error,1
2433,2433,DATASET/A1/c4/r1/images/e0/c4r1e0n35.tif,4,1,0,35,No error,1
2434,2434,DATASET/A1/c4/r1/images/e0/c4r1e0n36.tif,4,1,0,36,No error,1
2435,2435,DATASET/A1/c4/r1/images/e0/c4r1e0n37.tif,4,1,0,37,No error,1
2436,2436,DATASET/A1/c4/r1/images/e0/c4r1e0n38.tif,4,1,0,38,No error,1
2437,2437,DATASET/A1/c4/r1/images/e0/c4r1e0n39.tif,4,1,0,39,No error,1
2438,2438,DATASET/A1/c4/r1/images/e0/c4r1e0n40.tif,4,1,0,40,No error,1
2439,2439,DATASET/A1/c4/r1/images/e0/c4r1e0n41.tif,4,1,0,41,No error,1
2440,2440,DATASET/A1/c4/r1/images/e0/c4r1e0n42.tif,4,1,0,42,No error,1
2441,2441,DATASET/A1/c4/r1/images/e0/c4r1e0n43.tif,4,1,0,43,No error,1
2442,2442,DATASET/A1/c4/r1/images/e0/c4r1e0n44.tif,4,1,0,44,No error,1
2443,2443,DATASET/A1/c4/r1/images/e0/c4r1e0n45.tif,4,1,0,45,No error,1
2444,2444,DATASET/A1/c4/r1/images/e0/c4r1e0n46.tif,4,1,0,46,No error,1
2445,2445,DATASET/A1/c4/r1/images/e0/c4r1e0n47.tif,4,1,0,47,No error,1
2446,2446,DATASET/A1/c4/r1/images/e0/c4r1e0n48.tif,4,1,0,48,No error,1
2447,2447,DATASET/A1/c4/r1/images/e0/c4r1e0n49.tif,4,1,0,49,No error,1
2448,2448,DATASET/A1/c4/r1/images/e0/c4r1e0n50.tif,4,1,0,50,No error,1
2449,2449,DATASET/A1/c4/r1/images/e1/c4r1e1n1.tif,4,1,1,1,Pequeño agujero en la mitad superior de la imagen.,2
2450,2450,DATASET/A1/c4/r1/images/e1/c4r1e1n2.tif,4,1,1,2,Pequeño agujero en la mitad inferior de la imagen.,2
2451,2451,DATASET/A1/c4/r1/images/e1/c4r1e1n3.tif,4,1,1,3,Pequeño agujero en la mitad inferior de la imagen.,2
2452,2452,DATASET/A1/c4/r1/images/e1/c4r1e1n4.tif,4,1,1,4,Pequeño agujero en la mitad superior de la imagen.,2
2453,2453,DATASET/A1/c4/r1/images/e1/c4r1e1n5.tif,4,1,1,5,Pequeño agujero en la mitad superior de la imagen.,2
2454,2454,DATASET/A1/c4/r1/images/e1/c4r1e1n6.tif,4,1,1,6,Dos pequeños agujeros en la mitad superior de la imagen.,2
2455,2455,DATASET/A1/c4/r1/images/e1/c4r1e1n7.tif,4,1,1,7,Dos pequeños agujeros en la mitad inferior de la imagen.,2
2456,2456,DATASET/A1/c4/r1/images/e1/c4r1e1n8.tif,4,1,1,8,Dos pequeños agujeros en la mitad inferior de la imagen.,2
2457,2457,DATASET/A1/c4/r1/images/e1/c4r1e1n9.tif,4,1,1,9,Dos pequeños agujeros en la mitad superior de la imagen.,2
2458,2458,DATASET/A1/c4/r1/images/e1/c4r1e1n10.tif,4,1,1,10,Dos pequeños agujeros en la mitad superior de la imagen.,2
2459,2459,DATASET/A1/c4/r1/images/e1/c4r1e1n11.tif,4,1,1,11,Dos pequeños agujeros en la mitad inferior de la imagen.,2
2460,2460,DATASET/A1/c4/r1/images/e1/c4r1e1n12.tif,4,1,1,12,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2461,2461,DATASET/A1/c4/r1/images/e1/c4r1e1n13.tif,4,1,1,13,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2462,2462,DATASET/A1/c4/r1/images/e1/c4r1e1n14.tif,4,1,1,14,Grieta de tamaño mediano en la mitad inferior de la imagen.,3
2463,2463,DATASET/A1/c4/r1/images/e1/c4r1e1n15.tif,4,1,1,15,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2464,2464,DATASET/A1/c4/r1/images/e1/c4r1e1n16.tif,4,1,1,16,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2465,2465,DATASET/A1/c4/r1/images/e1/c4r1e1n17.tif,4,1,1,17,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2466,2466,DATASET/A1/c4/r1/images/e1/c4r1e1n18.tif,4,1,1,18,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2467,2467,DATASET/A1/c4/r1/images/e1/c4r1e1n19.tif,4,1,1,19,Grieta de tamaño mediano en la mitad inferior de la imagen.,3
2468,2468,DATASET/A1/c4/r1/images/e1/c4r1e1n20.tif,4,1,1,20,Grieta de tamaño mediano en la mitad inferior de la imagen.,3
2469,2469,DATASET/A1/c4/r1/images/e1/c4r1e1n21.tif,4,1,1,21,Gran desgarro en la mitad inferior de la imagen.,3
2470,2470,DATASET/A1/c4/r1/images/e1/c4r1e1n22.tif,4,1,1,22,Gran desgarro en la mitad superior de la imagen.,3
2471,2471,DATASET/A1/c4/r1/images/e1/c4r1e1n23.tif,4,1,1,23,Gran grieta en la imagen.,3
2472,2472,DATASET/A1/c4/r1/images/e1/c4r1e1n24.tif,4,1,1,24,Gran grieta en la imagen.,3
2473,2473,DATASET/A1/c4/r1/images/e1/c4r1e1n25.tif,4,1,1,25,Gran grieta en la imagen.,3
2474,2474,DATASET/A1/c4/r1/images/e1/c4r1e1n26.tif,4,1,1,26,Gran desgarro en la mitad inferior de la imagen.,3
2475,2475,DATASET/A1/c4/r1/images/e1/c4r1e1n27.tif,4,1,1,27,Gran desgarro en la mitad superior de la imagen.,3
2476,2476,DATASET/A1/c4/r1/images/e1/c4r1e1n28.tif,4,1,1,28,Gran desgarro en la mitad inferior de la imagen.,3
2477,2477,DATASET/A1/c4/r1/images/e1/c4r1e1n29.tif,4,1,1,29,Gran desgarro en la mitad superior de la imagen.,3
2478,2478,DATASET/A1/c4/r1/images/e1/c4r1e1n30.tif,4,1,1,30,Gran desgarro en la mitad superior de la imagen.,3
2479,2479,DATASET/A1/c4/r1/images/e1/c4r1e1n31.tif,4,1,1,31,Gran grieta en la imagen.,3
2480,2480,DATASET/A1/c4/r1/images/e1/c4r1e1n32.tif,4,1,1,32,Gran desgarro en la mitad superior de la imagen.,3
2481,2481,DATASET/A1/c4/r1/images/e1/c4r1e1n33.tif,4,1,1,33,Gran desgarro en la mitad inferior de la imagen.,3
2482,2482,DATASET/A1/c4/r1/images/e1/c4r1e1n34.tif,4,1,1,34,Gran desgarro en la mitad inferior de la imagen.,3
2483,2483,DATASET/A1/c4/r1/images/e1/c4r1e1n35.tif,4,1,1,35,Gran grieta en la imagen.,3
2484,2484,DATASET/A1/c4/r1/images/e1/c4r1e1n36.tif,4,1,1,36,Gran desgarro en la mitad inferior de la imagen.,3
2485,2485,DATASET/A1/c4/r1/images/e1/c4r1e1n37.tif,4,1,1,37,Gran desgarro en la mitad superior de la imagen.,3
2486,2486,DATASET/A1/c4/r1/images/e1/c4r1e1n38.tif,4,1,1,38,Gran desgarro en la mitad superior de la imagen.,3
2487,2487,DATASET/A1/c4/r1/images/e1/c4r1e1n39.tif,4,1,1,39,Gran desgarro en la mitad inferior de la imagen.,3
2488,2488,DATASET/A1/c4/r1/images/e1/c4r1e1n40.tif,4,1,1,40,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2489,2489,DATASET/A1/c4/r1/images/e1/c4r1e1n41.tif,4,1,1,41,Gran agujero en la mitad superior de la imagen.,2
2490,2490,DATASET/A1/c4/r1/images/e1/c4r1e1n42.tif,4,1,1,42,Gran agujero en la mitad superior de la imagen.,2
2491,2491,DATASET/A1/c4/r1/images/e1/c4r1e1n43.tif,4,1,1,43,Gran agujero en la mitad superior de la imagen.,2
2492,2492,DATASET/A1/c4/r1/images/e1/c4r1e1n44.tif,4,1,1,44,Gran agujero en la mitad inferior de la imagen.,2
2493,2493,DATASET/A1/c4/r1/images/e1/c4r1e1n45.tif,4,1,1,45,Gran agujero en la mitad inferior de la imagen.,2
2494,2494,DATASET/A1/c4/r1/images/e1/c4r1e1n46.tif,4,1,1,46,Gran agujero en la mitad superior de la imagen.,2
2495,2495,DATASET/A1/c4/r1/images/e1/c4r1e1n47.tif,4,1,1,47,Gran agujero en la mitad superior de la imagen.,2
2496,2496,DATASET/A1/c4/r1/images/e1/c4r1e1n48.tif,4,1,1,48,Grieta de tamaño mediano en la mitad inferior de la imagen.,3
2497,2497,DATASET/A1/c4/r1/images/e1/c4r1e1n49.tif,4,1,1,49,Grieta de tamaño mediano en la mitad superior de la imagen.,3
2498,2498,DATASET/A1/c4/r1/images/e1/c4r1e1n50.tif,4,1,1,50,Agujero grande en el centro de la imagen y rasgado en el borde inferior de la imagen.,2
2499,2499,DATASET/A1/c4/r1/images/e3/c4r1e3n1.tif,4,1,3,1,Pequeño defecto de hilo en la mitad superior de la imagen.,3
2500,2500,DATASET/A1/c4/r1/images/e3/c4r1e3n2.tif,4,1,3,2,Pequeño defecto de hilo en la mitad superior de la imagen.,3
2501,2501,DATASET/A1/c4/r1/images/e3/c4r1e3n3.tif,4,1,3,3,Pequeño defecto de hilo en la mitad superior de la imagen.,3
2502,2502,DATASET/A1/c4/r1/images/e3/c4r1e3n4.tif,4,1,3,4,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2503,2503,DATASET/A1/c4/r1/images/e3/c4r1e3n5.tif,4,1,3,5,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
