,paths,c,r,e,n
1021,DATASET/A1/c2/r2/images/e4/c2r2e4n22.tif,2,2,4,22
1022,DATASET/A1/c2/r2/images/e4/c2r2e4n23.tif,2,2,4,23
1023,DATASET/A1/c2/r2/images/e4/c2r2e4n24.tif,2,2,4,24
1024,DATASET/A1/c2/r2/images/e4/c2r2e4n25.tif,2,2,4,25
1025,DATASET/A1/c2/r2/images/e4/c2r2e4n26.tif,2,2,4,26
1026,DATASET/A1/c2/r2/images/e4/c2r2e4n27.tif,2,2,4,27
1027,DATASET/A1/c2/r2/images/e4/c2r2e4n28.tif,2,2,4,28
1028,DATASET/A1/c2/r2/images/e4/c2r2e4n29.tif,2,2,4,29
1029,DATASET/A1/c2/r2/images/e4/c2r2e4n30.tif,2,2,4,30
1030,DATASET/A1/c2/r2/images/e4/c2r2e4n31.tif,2,2,4,31
1031,DATASET/A1/c2/r2/images/e4/c2r2e4n32.tif,2,2,4,32
1032,DATASET/A1/c2/r2/images/e4/c2r2e4n33.tif,2,2,4,33
1033,DATASET/A1/c2/r2/images/e4/c2r2e4n34.tif,2,2,4,34
1034,DATASET/A1/c2/r2/images/e4/c2r2e4n35.tif,2,2,4,35
1035,DATASET/A1/c2/r2/images/e4/c2r2e4n36.tif,2,2,4,36
1036,DATASET/A1/c2/r2/images/e4/c2r2e4n37.tif,2,2,4,37
1037,DATASET/A1/c2/r2/images/e4/c2r2e4n38.tif,2,2,4,38
1038,DATASET/A1/c2/r2/images/e4/c2r2e4n39.tif,2,2,4,39
1039,DATASET/A1/c2/r2/images/e4/c2r2e4n40.tif,2,2,4,40
1040,DATASET/A1/c2/r2/images/e4/c2r2e4n41.tif,2,2,4,41
1041,DATASET/A1/c2/r2/images/e4/c2r2e4n42.tif,2,2,4,42
1042,DATASET/A1/c2/r2/images/e4/c2r2e4n43.tif,2,2,4,43
1043,DATASET/A1/c2/r2/images/e4/c2r2e4n44.tif,2,2,4,44
1044,DATASET/A1/c2/r2/images/e4/c2r2e4n45.tif,2,2,4,45
1045,DATASET/A1/c2/r2/images/e4/c2r2e4n46.tif,2,2,4,46
1046,DATASET/A1/c2/r2/images/e4/c2r2e4n47.tif,2,2,4,47
1047,DATASET/A1/c2/r2/images/e4/c2r2e4n48.tif,2,2,4,48
1048,DATASET/A1/c2/r2/images/e4/c2r2e4n49.tif,2,2,4,49
1049,DATASET/A1/c2/r2/images/e4/c2r2e4n50.tif,2,2,4,50
1050,DATASET/A1/c2/r2/images/e5/c2r2e5n1.tif,2,2,5,1
1051,DATASET/A1/c2/r2/images/e5/c2r2e5n2.tif,2,2,5,2
1052,DATASET/A1/c2/r2/images/e5/c2r2e5n3.tif,2,2,5,3
1053,DATASET/A1/c2/r2/images/e5/c2r2e5n4.tif,2,2,5,4
1054,DATASET/A1/c2/r2/images/e5/c2r2e5n5.tif,2,2,5,5
1055,DATASET/A1/c2/r2/images/e5/c2r2e5n6.tif,2,2,5,6
1056,DATASET/A1/c2/r2/images/e5/c2r2e5n7.tif,2,2,5,7
1057,DATASET/A1/c2/r2/images/e5/c2r2e5n8.tif,2,2,5,8
1058,DATASET/A1/c2/r2/images/e5/c2r2e5n9.tif,2,2,5,9
1059,DATASET/A1/c2/r2/images/e5/c2r2e5n10.tif,2,2,5,10
1060,DATASET/A1/c2/r2/images/e5/c2r2e5n11.tif,2,2,5,11
1061,DATASET/A1/c2/r2/images/e5/c2r2e5n12.tif,2,2,5,12
1062,DATASET/A1/c2/r2/images/e5/c2r2e5n13.tif,2,2,5,13
1063,DATASET/A1/c2/r2/images/e5/c2r2e5n14.tif,2,2,5,14
1064,DATASET/A1/c2/r2/images/e5/c2r2e5n15.tif,2,2,5,15
1065,DATASET/A1/c2/r2/images/e5/c2r2e5n16.tif,2,2,5,16
1066,DATASET/A1/c2/r2/images/e5/c2r2e5n17.tif,2,2,5,17
1067,DATASET/A1/c2/r2/images/e5/c2r2e5n18.tif,2,2,5,18
1068,DATASET/A1/c2/r2/images/e5/c2r2e5n19.tif,2,2,5,19
1069,DATASET/A1/c2/r2/images/e5/c2r2e5n20.tif,2,2,5,20
1070,DATASET/A1/c2/r2/images/e5/c2r2e5n21.tif,2,2,5,21
1071,DATASET/A1/c2/r2/images/e5/c2r2e5n22.tif,2,2,5,22
1072,DATASET/A1/c2/r2/images/e5/c2r2e5n23.tif,2,2,5,23
1073,DATASET/A1/c2/r2/images/e5/c2r2e5n24.tif,2,2,5,24
1074,DATASET/A1/c2/r2/images/e5/c2r2e5n25.tif,2,2,5,25
1075,DATASET/A1/c2/r2/images/e5/c2r2e5n26.tif,2,2,5,26
1076,DATASET/A1/c2/r2/images/e5/c2r2e5n27.tif,2,2,5,27
1077,DATASET/A1/c2/r2/images/e5/c2r2e5n28.tif,2,2,5,28
1078,DATASET/A1/c2/r2/images/e5/c2r2e5n29.tif,2,2,5,29
1079,DATASET/A1/c2/r2/images/e5/c2r2e5n30.tif,2,2,5,30
1080,DATASET/A1/c2/r2/images/e5/c2r2e5n31.tif,2,2,5,31
1081,DATASET/A1/c2/r2/images/e5/c2r2e5n32.tif,2,2,5,32
1082,DATASET/A1/c2/r2/images/e5/c2r2e5n33.tif,2,2,5,33
1083,DATASET/A1/c2/r2/images/e5/c2r2e5n34.tif,2,2,5,34
1084,DATASET/A1/c2/r2/images/e5/c2r2e5n35.tif,2,2,5,35
1085,DATASET/A1/c2/r2/images/e5/c2r2e5n36.tif,2,2,5,36
1086,DATASET/A1/c2/r2/images/e5/c2r2e5n37.tif,2,2,5,37
1087,DATASET/A1/c2/r2/images/e5/c2r2e5n38.tif,2,2,5,38
1088,DATASET/A1/c2/r2/images/e5/c2r2e5n39.tif,2,2,5,39
1089,DATASET/A1/c2/r2/images/e5/c2r2e5n40.tif,2,2,5,40
1090,DATASET/A1/c2/r2/images/e5/c2r2e5n41.tif,2,2,5,41
1091,DATASET/A1/c2/r2/images/e5/c2r2e5n42.tif,2,2,5,42
1092,DATASET/A1/c2/r2/images/e5/c2r2e5n43.tif,2,2,5,43
1093,DATASET/A1/c2/r2/images/e5/c2r2e5n44.tif,2,2,5,44
1094,DATASET/A1/c2/r2/images/e5/c2r2e5n45.tif,2,2,5,45
1095,DATASET/A1/c2/r2/images/e5/c2r2e5n46.tif,2,2,5,46
1096,DATASET/A1/c2/r2/images/e5/c2r2e5n47.tif,2,2,5,47
1097,DATASET/A1/c2/r2/images/e5/c2r2e5n48.tif,2,2,5,48
1098,DATASET/A1/c2/r2/images/e5/c2r2e5n49.tif,2,2,5,49
1099,DATASET/A1/c2/r2/images/e5/c2r2e5n50.tif,2,2,5,50
1100,DATASET/A1/c2/r2/images/e6/c2r2e6n1.tif,2,2,6,1
1101,DATASET/A1/c2/r2/images/e6/c2r2e6n2.tif,2,2,6,2
1102,DATASET/A1/c2/r2/images/e6/c2r2e6n3.tif,2,2,6,3
1103,DATASET/A1/c2/r2/images/e6/c2r2e6n4.tif,2,2,6,4
1104,DATASET/A1/c2/r2/images/e6/c2r2e6n5.tif,2,2,6,5
1105,DATASET/A1/c2/r2/images/e6/c2r2e6n6.tif,2,2,6,6
1106,DATASET/A1/c2/r2/images/e6/c2r2e6n7.tif,2,2,6,7
1107,DATASET/A1/c2/r2/images/e6/c2r2e6n8.tif,2,2,6,8
1108,DATASET/A1/c2/r2/images/e6/c2r2e6n9.tif,2,2,6,9
1109,DATASET/A1/c2/r2/images/e6/c2r2e6n10.tif,2,2,6,10
1110,DATASET/A1/c2/r2/images/e6/c2r2e6n11.tif,2,2,6,11
1111,DATASET/A1/c2/r2/images/e6/c2r2e6n12.tif,2,2,6,12
1112,DATASET/A1/c2/r2/images/e6/c2r2e6n13.tif,2,2,6,13
1113,DATASET/A1/c2/r2/images/e6/c2r2e6n14.tif,2,2,6,14
1114,DATASET/A1/c2/r2/images/e6/c2r2e6n15.tif,2,2,6,15
1115,DATASET/A1/c2/r2/images/e6/c2r2e6n16.tif,2,2,6,16
1116,DATASET/A1/c2/r2/images/e6/c2r2e6n17.tif,2,2,6,17
1117,DATASET/A1/c2/r2/images/e6/c2r2e6n18.tif,2,2,6,18
1118,DATASET/A1/c2/r2/images/e6/c2r2e6n19.tif,2,2,6,19
1119,DATASET/A1/c2/r2/images/e6/c2r2e6n20.tif,2,2,6,20
1120,DATASET/A1/c2/r2/images/e6/c2r2e6n21.tif,2,2,6,21
1121,DATASET/A1/c2/r2/images/e6/c2r2e6n22.tif,2,2,6,22
1122,DATASET/A1/c2/r2/images/e6/c2r2e6n23.tif,2,2,6,23
1123,DATASET/A1/c2/r2/images/e6/c2r2e6n24.tif,2,2,6,24
1124,DATASET/A1/c2/r2/images/e6/c2r2e6n25.tif,2,2,6,25
1125,DATASET/A1/c2/r2/images/e6/c2r2e6n26.tif,2,2,6,26
1126,DATASET/A1/c2/r2/images/e6/c2r2e6n27.tif,2,2,6,27
1127,DATASET/A1/c2/r2/images/e6/c2r2e6n28.tif,2,2,6,28
1128,DATASET/A1/c2/r2/images/e6/c2r2e6n29.tif,2,2,6,29
1129,DATASET/A1/c2/r2/images/e6/c2r2e6n30.tif,2,2,6,30
1130,DATASET/A1/c2/r2/images/e6/c2r2e6n31.tif,2,2,6,31
1131,DATASET/A1/c2/r2/images/e6/c2r2e6n32.tif,2,2,6,32
1132,DATASET/A1/c2/r2/images/e6/c2r2e6n33.tif,2,2,6,33
1133,DATASET/A1/c2/r2/images/e6/c2r2e6n34.tif,2,2,6,34
1134,DATASET/A1/c2/r2/images/e6/c2r2e6n35.tif,2,2,6,35
1135,DATASET/A1/c2/r2/images/e6/c2r2e6n36.tif,2,2,6,36
1136,DATASET/A1/c2/r2/images/e6/c2r2e6n37.tif,2,2,6,37
1137,DATASET/A1/c2/r2/images/e6/c2r2e6n38.tif,2,2,6,38
1138,DATASET/A1/c2/r2/images/e6/c2r2e6n39.tif,2,2,6,39
1139,DATASET/A1/c2/r2/images/e6/c2r2e6n40.tif,2,2,6,40
1140,DATASET/A1/c2/r2/images/e6/c2r2e6n41.tif,2,2,6,41
1141,DATASET/A1/c2/r2/images/e6/c2r2e6n42.tif,2,2,6,42
1142,DATASET/A1/c2/r2/images/e6/c2r2e6n43.tif,2,2,6,43
1143,DATASET/A1/c2/r2/images/e6/c2r2e6n44.tif,2,2,6,44
1144,DATASET/A1/c2/r2/images/e6/c2r2e6n45.tif,2,2,6,45
1145,DATASET/A1/c2/r2/images/e6/c2r2e6n46.tif,2,2,6,46
1146,DATASET/A1/c2/r2/images/e6/c2r2e6n47.tif,2,2,6,47
1147,DATASET/A1/c2/r2/images/e6/c2r2e6n48.tif,2,2,6,48
1148,DATASET/A1/c2/r2/images/e6/c2r2e6n49.tif,2,2,6,49
1149,DATASET/A1/c2/r2/images/e6/c2r2e6n50.tif,2,2,6,50
1150,DATASET/A1/c2/r2/images/e7/c2r2e7n1.tif,2,2,7,1
1151,DATASET/A1/c2/r2/images/e7/c2r2e7n2.tif,2,2,7,2
1152,DATASET/A1/c2/r2/images/e7/c2r2e7n3.tif,2,2,7,3
1153,DATASET/A1/c2/r2/images/e7/c2r2e7n4.tif,2,2,7,4
1154,DATASET/A1/c2/r2/images/e7/c2r2e7n5.tif,2,2,7,5
1155,DATASET/A1/c2/r2/images/e7/c2r2e7n6.tif,2,2,7,6
1156,DATASET/A1/c2/r2/images/e7/c2r2e7n7.tif,2,2,7,7
1157,DATASET/A1/c2/r2/images/e7/c2r2e7n8.tif,2,2,7,8
1158,DATASET/A1/c2/r2/images/e7/c2r2e7n9.tif,2,2,7,9
1159,DATASET/A1/c2/r2/images/e7/c2r2e7n10.tif,2,2,7,10
1160,DATASET/A1/c2/r2/images/e7/c2r2e7n11.tif,2,2,7,11
1161,DATASET/A1/c2/r2/images/e7/c2r2e7n12.tif,2,2,7,12
1162,DATASET/A1/c2/r2/images/e7/c2r2e7n13.tif,2,2,7,13
1163,DATASET/A1/c2/r2/images/e7/c2r2e7n14.tif,2,2,7,14
1164,DATASET/A1/c2/r2/images/e7/c2r2e7n15.tif,2,2,7,15
1165,DATASET/A1/c2/r2/images/e7/c2r2e7n16.tif,2,2,7,16
1166,DATASET/A1/c2/r2/images/e7/c2r2e7n17.tif,2,2,7,17
1167,DATASET/A1/c2/r2/images/e7/c2r2e7n18.tif,2,2,7,18
1168,DATASET/A1/c2/r2/images/e7/c2r2e7n19.tif,2,2,7,19
1169,DATASET/A1/c2/r2/images/e7/c2r2e7n20.tif,2,2,7,20
1170,DATASET/A1/c2/r2/images/e7/c2r2e7n21.tif,2,2,7,21
1171,DATASET/A1/c2/r2/images/e7/c2r2e7n22.tif,2,2,7,22
1172,DATASET/A1/c2/r2/images/e7/c2r2e7n23.tif,2,2,7,23
1173,DATASET/A1/c2/r2/images/e7/c2r2e7n24.tif,2,2,7,24
1174,DATASET/A1/c2/r2/images/e7/c2r2e7n25.tif,2,2,7,25
1175,DATASET/A1/c2/r2/images/e7/c2r2e7n26.tif,2,2,7,26
1176,DATASET/A1/c2/r2/images/e7/c2r2e7n27.tif,2,2,7,27
1177,DATASET/A1/c2/r2/images/e7/c2r2e7n28.tif,2,2,7,28
1178,DATASET/A1/c2/r2/images/e7/c2r2e7n29.tif,2,2,7,29
1179,DATASET/A1/c2/r2/images/e7/c2r2e7n30.tif,2,2,7,30
1180,DATASET/A1/c2/r2/images/e7/c2r2e7n31.tif,2,2,7,31
1181,DATASET/A1/c2/r2/images/e7/c2r2e7n32.tif,2,2,7,32
1182,DATASET/A1/c2/r2/images/e7/c2r2e7n33.tif,2,2,7,33
1183,DATASET/A1/c2/r2/images/e7/c2r2e7n34.tif,2,2,7,34
1184,DATASET/A1/c2/r2/images/e7/c2r2e7n35.tif,2,2,7,35
1185,DATASET/A1/c2/r2/images/e7/c2r2e7n36.tif,2,2,7,36
1186,DATASET/A1/c2/r2/images/e7/c2r2e7n37.tif,2,2,7,37
1187,DATASET/A1/c2/r2/images/e7/c2r2e7n38.tif,2,2,7,38
1188,DATASET/A1/c2/r2/images/e7/c2r2e7n39.tif,2,2,7,39
1189,DATASET/A1/c2/r2/images/e7/c2r2e7n40.tif,2,2,7,40
1190,DATASET/A1/c2/r2/images/e7/c2r2e7n41.tif,2,2,7,41
1191,DATASET/A1/c2/r2/images/e7/c2r2e7n42.tif,2,2,7,42
1192,DATASET/A1/c2/r2/images/e7/c2r2e7n43.tif,2,2,7,43
1193,DATASET/A1/c2/r2/images/e7/c2r2e7n44.tif,2,2,7,44
1194,DATASET/A1/c2/r2/images/e7/c2r2e7n45.tif,2,2,7,45
1195,DATASET/A1/c2/r2/images/e7/c2r2e7n46.tif,2,2,7,46
1196,DATASET/A1/c2/r2/images/e7/c2r2e7n47.tif,2,2,7,47
1197,DATASET/A1/c2/r2/images/e7/c2r2e7n48.tif,2,2,7,48
1198,DATASET/A1/c2/r2/images/e7/c2r2e7n49.tif,2,2,7,49
1199,DATASET/A1/c2/r2/images/e7/c2r2e7n50.tif,2,2,7,50
1200,DATASET/A1/c2/r3/images/e0/c2r3e0n1.tif,2,3,0,1
1201,DATASET/A1/c2/r3/images/e0/c2r3e0n2.tif,2,3,0,2
1202,DATASET/A1/c2/r3/images/e0/c2r3e0n3.tif,2,3,0,3
1203,DATASET/A1/c2/r3/images/e0/c2r3e0n4.tif,2,3,0,4
1204,DATASET/A1/c2/r3/images/e0/c2r3e0n5.tif,2,3,0,5
1205,DATASET/A1/c2/r3/images/e0/c2r3e0n6.tif,2,3,0,6
1206,DATASET/A1/c2/r3/images/e0/c2r3e0n7.tif,2,3,0,7
1207,DATASET/A1/c2/r3/images/e0/c2r3e0n8.tif,2,3,0,8
1208,DATASET/A1/c2/r3/images/e0/c2r3e0n9.tif,2,3,0,9
1209,DATASET/A1/c2/r3/images/e0/c2r3e0n10.tif,2,3,0,10
1210,DATASET/A1/c2/r3/images/e0/c2r3e0n11.tif,2,3,0,11
1211,DATASET/A1/c2/r3/images/e0/c2r3e0n12.tif,2,3,0,12
1212,DATASET/A1/c2/r3/images/e0/c2r3e0n13.tif,2,3,0,13
1213,DATASET/A1/c2/r3/images/e0/c2r3e0n14.tif,2,3,0,14
1214,DATASET/A1/c2/r3/images/e0/c2r3e0n15.tif,2,3,0,15
1215,DATASET/A1/c2/r3/images/e0/c2r3e0n16.tif,2,3,0,16
1216,DATASET/A1/c2/r3/images/e0/c2r3e0n17.tif,2,3,0,17
1217,DATASET/A1/c2/r3/images/e0/c2r3e0n18.tif,2,3,0,18
1218,DATASET/A1/c2/r3/images/e0/c2r3e0n19.tif,2,3,0,19
1219,DATASET/A1/c2/r3/images/e0/c2r3e0n20.tif,2,3,0,20
1220,DATASET/A1/c2/r3/images/e0/c2r3e0n21.tif,2,3,0,21
1221,DATASET/A1/c2/r3/images/e0/c2r3e0n22.tif,2,3,0,22
1222,DATASET/A1/c2/r3/images/e0/c2r3e0n23.tif,2,3,0,23
1223,DATASET/A1/c2/r3/images/e0/c2r3e0n24.tif,2,3,0,24
1224,DATASET/A1/c2/r3/images/e0/c2r3e0n25.tif,2,3,0,25
1225,DATASET/A1/c2/r3/images/e0/c2r3e0n26.tif,2,3,0,26
1226,DATASET/A1/c2/r3/images/e0/c2r3e0n27.tif,2,3,0,27
1227,DATASET/A1/c2/r3/images/e0/c2r3e0n28.tif,2,3,0,28
1228,DATASET/A1/c2/r3/images/e0/c2r3e0n29.tif,2,3,0,29
1229,DATASET/A1/c2/r3/images/e0/c2r3e0n30.tif,2,3,0,30
1230,DATASET/A1/c2/r3/images/e0/c2r3e0n31.tif,2,3,0,31
1231,DATASET/A1/c2/r3/images/e0/c2r3e0n32.tif,2,3,0,32
1232,DATASET/A1/c2/r3/images/e0/c2r3e0n33.tif,2,3,0,33
1233,DATASET/A1/c2/r3/images/e0/c2r3e0n34.tif,2,3,0,34
1234,DATASET/A1/c2/r3/images/e0/c2r3e0n35.tif,2,3,0,35
1235,DATASET/A1/c2/r3/images/e0/c2r3e0n36.tif,2,3,0,36
1236,DATASET/A1/c2/r3/images/e0/c2r3e0n37.tif,2,3,0,37
1237,DATASET/A1/c2/r3/images/e0/c2r3e0n38.tif,2,3,0,38
1238,DATASET/A1/c2/r3/images/e0/c2r3e0n39.tif,2,3,0,39
1239,DATASET/A1/c2/r3/images/e0/c2r3e0n40.tif,2,3,0,40
1240,DATASET/A1/c2/r3/images/e0/c2r3e0n41.tif,2,3,0,41
1241,DATASET/A1/c2/r3/images/e0/c2r3e0n42.tif,2,3,0,42
1242,DATASET/A1/c2/r3/images/e0/c2r3e0n43.tif,2,3,0,43
1243,DATASET/A1/c2/r3/images/e0/c2r3e0n44.tif,2,3,0,44
1244,DATASET/A1/c2/r3/images/e0/c2r3e0n45.tif,2,3,0,45
1245,DATASET/A1/c2/r3/images/e0/c2r3e0n46.tif,2,3,0,46
1246,DATASET/A1/c2/r3/images/e0/c2r3e0n47.tif,2,3,0,47
1247,DATASET/A1/c2/r3/images/e0/c2r3e0n48.tif,2,3,0,48
1248,DATASET/A1/c2/r3/images/e0/c2r3e0n49.tif,2,3,0,49
1249,DATASET/A1/c2/r3/images/e0/c2r3e0n50.tif,2,3,0,50
1250,DATASET/A1/c2/r3/images/e1/c2r3e1n1.tif,2,3,1,1
1251,DATASET/A1/c2/r3/images/e1/c2r3e1n2.tif,2,3,1,2
1252,DATASET/A1/c2/r3/images/e1/c2r3e1n3.tif,2,3,1,3
1253,DATASET/A1/c2/r3/images/e1/c2r3e1n4.tif,2,3,1,4
1254,DATASET/A1/c2/r3/images/e1/c2r3e1n5.tif,2,3,1,5
1255,DATASET/A1/c2/r3/images/e1/c2r3e1n6.tif,2,3,1,6
1256,DATASET/A1/c2/r3/images/e1/c2r3e1n7.tif,2,3,1,7
1257,DATASET/A1/c2/r3/images/e1/c2r3e1n8.tif,2,3,1,8
1258,DATASET/A1/c2/r3/images/e1/c2r3e1n9.tif,2,3,1,9
1259,DATASET/A1/c2/r3/images/e1/c2r3e1n10.tif,2,3,1,10
1260,DATASET/A1/c2/r3/images/e1/c2r3e1n11.tif,2,3,1,11
1261,DATASET/A1/c2/r3/images/e1/c2r3e1n12.tif,2,3,1,12
1262,DATASET/A1/c2/r3/images/e1/c2r3e1n13.tif,2,3,1,13
1263,DATASET/A1/c2/r3/images/e1/c2r3e1n14.tif,2,3,1,14
1264,DATASET/A1/c2/r3/images/e1/c2r3e1n15.tif,2,3,1,15
1265,DATASET/A1/c2/r3/images/e1/c2r3e1n16.tif,2,3,1,16
1266,DATASET/A1/c2/r3/images/e1/c2r3e1n17.tif,2,3,1,17
1267,DATASET/A1/c2/r3/images/e1/c2r3e1n18.tif,2,3,1,18
1268,DATASET/A1/c2/r3/images/e1/c2r3e1n19.tif,2,3,1,19
1269,DATASET/A1/c2/r3/images/e1/c2r3e1n20.tif,2,3,1,20
1270,DATASET/A1/c2/r3/images/e1/c2r3e1n21.tif,2,3,1,21
1271,DATASET/A1/c2/r3/images/e1/c2r3e1n22.tif,2,3,1,22
1272,DATASET/A1/c2/r3/images/e1/c2r3e1n23.tif,2,3,1,23
1273,DATASET/A1/c2/r3/images/e1/c2r3e1n24.tif,2,3,1,24
1274,DATASET/A1/c2/r3/images/e1/c2r3e1n25.tif,2,3,1,25
1275,DATASET/A1/c2/r3/images/e1/c2r3e1n26.tif,2,3,1,26
1276,DATASET/A1/c2/r3/images/e1/c2r3e1n27.tif,2,3,1,27
1277,DATASET/A1/c2/r3/images/e1/c2r3e1n28.tif,2,3,1,28
1278,DATASET/A1/c2/r3/images/e1/c2r3e1n29.tif,2,3,1,29
1279,DATASET/A1/c2/r3/images/e1/c2r3e1n30.tif,2,3,1,30
1280,DATASET/A1/c2/r3/images/e1/c2r3e1n31.tif,2,3,1,31
1281,DATASET/A1/c2/r3/images/e1/c2r3e1n32.tif,2,3,1,32
1282,DATASET/A1/c2/r3/images/e1/c2r3e1n33.tif,2,3,1,33
1283,DATASET/A1/c2/r3/images/e1/c2r3e1n34.tif,2,3,1,34
1284,DATASET/A1/c2/r3/images/e1/c2r3e1n35.tif,2,3,1,35
1285,DATASET/A1/c2/r3/images/e1/c2r3e1n36.tif,2,3,1,36
1286,DATASET/A1/c2/r3/images/e1/c2r3e1n37.tif,2,3,1,37
1287,DATASET/A1/c2/r3/images/e1/c2r3e1n38.tif,2,3,1,38
1288,DATASET/A1/c2/r3/images/e1/c2r3e1n39.tif,2,3,1,39
1289,DATASET/A1/c2/r3/images/e1/c2r3e1n40.tif,2,3,1,40
1290,DATASET/A1/c2/r3/images/e1/c2r3e1n41.tif,2,3,1,41
1291,DATASET/A1/c2/r3/images/e1/c2r3e1n42.tif,2,3,1,42
1292,DATASET/A1/c2/r3/images/e1/c2r3e1n43.tif,2,3,1,43
1293,DATASET/A1/c2/r3/images/e1/c2r3e1n44.tif,2,3,1,44
1294,DATASET/A1/c2/r3/images/e1/c2r3e1n45.tif,2,3,1,45
1295,DATASET/A1/c2/r3/images/e1/c2r3e1n46.tif,2,3,1,46
1296,DATASET/A1/c2/r3/images/e1/c2r3e1n47.tif,2,3,1,47
1297,DATASET/A1/c2/r3/images/e1/c2r3e1n48.tif,2,3,1,48
1298,DATASET/A1/c2/r3/images/e1/c2r3e1n49.tif,2,3,1,49
1299,DATASET/A1/c2/r3/images/e1/c2r3e1n50.tif,2,3,1,50
1300,DATASET/A1/c2/r3/images/e2/c2r3e2n1.tif,2,3,2,1
1301,DATASET/A1/c2/r3/images/e2/c2r3e2n2.tif,2,3,2,2
1302,DATASET/A1/c2/r3/images/e2/c2r3e2n3.tif,2,3,2,3
1303,DATASET/A1/c2/r3/images/e2/c2r3e2n4.tif,2,3,2,4
1304,DATASET/A1/c2/r3/images/e2/c2r3e2n5.tif,2,3,2,5
1305,DATASET/A1/c2/r3/images/e2/c2r3e2n6.tif,2,3,2,6
1306,DATASET/A1/c2/r3/images/e2/c2r3e2n7.tif,2,3,2,7
1307,DATASET/A1/c2/r3/images/e2/c2r3e2n8.tif,2,3,2,8
1308,DATASET/A1/c2/r3/images/e2/c2r3e2n9.tif,2,3,2,9
1309,DATASET/A1/c2/r3/images/e2/c2r3e2n10.tif,2,3,2,10
1310,DATASET/A1/c2/r3/images/e2/c2r3e2n11.tif,2,3,2,11
1311,DATASET/A1/c2/r3/images/e2/c2r3e2n12.tif,2,3,2,12
1312,DATASET/A1/c2/r3/images/e2/c2r3e2n13.tif,2,3,2,13
1313,DATASET/A1/c2/r3/images/e2/c2r3e2n14.tif,2,3,2,14
1314,DATASET/A1/c2/r3/images/e2/c2r3e2n15.tif,2,3,2,15
1315,DATASET/A1/c2/r3/images/e2/c2r3e2n16.tif,2,3,2,16
1316,DATASET/A1/c2/r3/images/e2/c2r3e2n17.tif,2,3,2,17
1317,DATASET/A1/c2/r3/images/e2/c2r3e2n18.tif,2,3,2,18
1318,DATASET/A1/c2/r3/images/e2/c2r3e2n19.tif,2,3,2,19
1319,DATASET/A1/c2/r3/images/e2/c2r3e2n20.tif,2,3,2,20
1320,DATASET/A1/c2/r3/images/e2/c2r3e2n21.tif,2,3,2,21
1321,DATASET/A1/c2/r3/images/e2/c2r3e2n22.tif,2,3,2,22
1322,DATASET/A1/c2/r3/images/e2/c2r3e2n23.tif,2,3,2,23
1323,DATASET/A1/c2/r3/images/e2/c2r3e2n24.tif,2,3,2,24
1324,DATASET/A1/c2/r3/images/e2/c2r3e2n25.tif,2,3,2,25
1325,DATASET/A1/c2/r3/images/e2/c2r3e2n26.tif,2,3,2,26
1326,DATASET/A1/c2/r3/images/e2/c2r3e2n27.tif,2,3,2,27
1327,DATASET/A1/c2/r3/images/e2/c2r3e2n28.tif,2,3,2,28
1328,DATASET/A1/c2/r3/images/e2/c2r3e2n29.tif,2,3,2,29
1329,DATASET/A1/c2/r3/images/e2/c2r3e2n30.tif,2,3,2,30
1330,DATASET/A1/c2/r3/images/e2/c2r3e2n31.tif,2,3,2,31
1331,DATASET/A1/c2/r3/images/e2/c2r3e2n32.tif,2,3,2,32
1332,DATASET/A1/c2/r3/images/e2/c2r3e2n33.tif,2,3,2,33
1333,DATASET/A1/c2/r3/images/e2/c2r3e2n34.tif,2,3,2,34
1334,DATASET/A1/c2/r3/images/e2/c2r3e2n35.tif,2,3,2,35
1335,DATASET/A1/c2/r3/images/e2/c2r3e2n36.tif,2,3,2,36
1336,DATASET/A1/c2/r3/images/e2/c2r3e2n37.tif,2,3,2,37
1337,DATASET/A1/c2/r3/images/e2/c2r3e2n38.tif,2,3,2,38
1338,DATASET/A1/c2/r3/images/e2/c2r3e2n39.tif,2,3,2,39
1339,DATASET/A1/c2/r3/images/e2/c2r3e2n40.tif,2,3,2,40
1340,DATASET/A1/c2/r3/images/e2/c2r3e2n41.tif,2,3,2,41
1341,DATASET/A1/c2/r3/images/e2/c2r3e2n43.tif,2,3,2,43
1342,DATASET/A1/c2/r3/images/e2/c2r3e2n44.tif,2,3,2,44
1343,DATASET/A1/c2/r3/images/e2/c2r3e2n45.tif,2,3,2,45
1344,DATASET/A1/c2/r3/images/e2/c2r3e2n46.tif,2,3,2,46
1345,DATASET/A1/c2/r3/images/e2/c2r3e2n47.tif,2,3,2,47
1346,DATASET/A1/c2/r3/images/e2/c2r3e2n48.tif,2,3,2,48
1347,DATASET/A1/c2/r3/images/e2/c2r3e2n49.tif,2,3,2,49
1348,DATASET/A1/c2/r3/images/e2/c2r3e2n50.tif,2,3,2,50
1349,DATASET/A1/c2/r3/images/e3/c2r3e3n1.tif,2,3,3,1
1350,DATASET/A1/c2/r3/images/e3/c2r3e3n2.tif,2,3,3,2
1351,DATASET/A1/c2/r3/images/e3/c2r3e3n3.tif,2,3,3,3
1352,DATASET/A1/c2/r3/images/e3/c2r3e3n4.tif,2,3,3,4
1353,DATASET/A1/c2/r3/images/e3/c2r3e3n5.tif,2,3,3,5
